percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
30,0.0276110004633665,0.0266009997576475,0.0249290000647306,0.0229609999805688,0.0228840000927448,0.0240380000323057,0.0251299999654293,0.0257249996066093,0,SP012-ORA2
35,0.0313579998910427,0.0306109990924596,0.0275240000337362,0.0249450001865625,0.0248920004814863,0.0261819995939731,0.0275759994983673,0.0286270007491111,0,SP012-ORA2
35,0.0313579998910427,0.0306109990924596,0.0275240000337362,0.0249450001865625,0.0248920004814863,0.0261819995939731,0.0275759994983673,0.0286270007491111,0,SP012-ORA2
35,0.0313579998910427,0.0306109990924596,0.0275240000337362,0.0249450001865625,0.0248920004814863,0.0261819995939731,0.0275759994983673,0.0286270007491111,0,SP012-ORA2
